,iso2,year,cases,sex,age
86255,VE,1999,283.0,f,1524
86256,VE,2000,0.0,f,1524
86257,VE,2001,0.0,f,1524
86258,VE,2002,274.0,f,1524
86259,VE,2003,340.0,f,1524
86260,VE,2004,311.0,f,1524
86261,VE,2005,351.0,f,1524
86262,VE,2006,322.0,f,1524
86263,VE,2007,276.0,f,1524
86264,VE,2008,309.0,f,1524
86265,VG,1997,0.0,f,1524
86266,VG,2000,0.0,f,1524
86267,VG,2001,0.0,f,1524
86268,VG,2002,0.0,f,1524
86269,VG,2003,0.0,f,1524
86270,VG,2004,0.0,f,1524
86271,VG,2005,0.0,f,1524
86272,VG,2006,0.0,f,1524
86273,VG,2007,0.0,f,1524
86274,VG,2008,0.0,f,1524
86275,VI,1980,0.0,f,1524
86276,VI,1981,0.0,f,1524
86277,VI,1982,0.0,f,1524
86278,VI,1983,0.0,f,1524
86279,VI,1984,0.0,f,1524
86280,VI,1985,0.0,f,1524
86281,VI,1986,0.0,f,1524
86282,VI,1987,0.0,f,1524
86283,VI,1988,0.0,f,1524
86284,VI,1989,0.0,f,1524
86285,VI,1990,0.0,f,1524
86286,VI,1991,0.0,f,1524
86287,VI,1994,0.0,f,1524
86288,VI,1995,0.0,f,1524
86289,VI,1996,0.0,f,1524
86290,VI,2006,0.0,f,1524
86291,VI,2007,0.0,f,1524
86292,VI,2008,0.0,f,1524
86293,VN,1980,0.0,f,1524
86294,VN,1981,0.0,f,1524
86295,VN,1982,0.0,f,1524
86296,VN,1983,0.0,f,1524
86297,VN,1984,0.0,f,1524
86298,VN,1985,0.0,f,1524
86299,VN,1986,0.0,f,1524
86300,VN,1987,0.0,f,1524
86301,VN,1988,0.0,f,1524
86302,VN,1989,0.0,f,1524
86303,VN,1990,0.0,f,1524
86304,VN,1991,0.0,f,1524
86305,VN,1992,0.0,f,1524
86306,VN,1993,0.0,f,1524
86307,VN,1994,0.0,f,1524
86308,VN,1995,0.0,f,1524
86309,VN,1996,1127.0,f,1524
86310,VN,1997,1163.0,f,1524
86311,VN,1998,1344.0,f,1524
86312,VN,1999,1361.0,f,1524
86313,VN,2000,1334.0,f,1524
86314,VN,2001,1390.0,f,1524
86315,VN,2002,1571.0,f,1524
86316,VN,2003,1659.0,f,1524
86317,VN,2004,1740.0,f,1524
86318,VN,2005,1747.0,f,1524
86319,VN,2006,1827.0,f,1524
86320,VN,2007,1939.0,f,1524
86321,VN,2008,1993.0,f,1524
86322,VU,1980,0.0,f,1524
86323,VU,1981,0.0,f,1524
86324,VU,1982,0.0,f,1524
86325,VU,1983,0.0,f,1524
86326,VU,1984,0.0,f,1524
86327,VU,1985,0.0,f,1524
86328,VU,1986,0.0,f,1524
86329,VU,1987,0.0,f,1524
86330,VU,1988,0.0,f,1524
86331,VU,1989,0.0,f,1524
86332,VU,1990,0.0,f,1524
86333,VU,1991,0.0,f,1524
86334,VU,1992,0.0,f,1524
86335,VU,1993,0.0,f,1524
86336,VU,1994,0.0,f,1524
86337,VU,1995,5.0,f,1524
86338,VU,1996,10.0,f,1524
86339,VU,1997,0.0,f,1524
86340,VU,1998,5.0,f,1524
86341,VU,1999,2.0,f,1524
86342,VU,2000,3.0,f,1524
86343,VU,2001,10.0,f,1524
86344,VU,2002,3.0,f,1524
86345,VU,2003,4.0,f,1524
86346,VU,2004,5.0,f,1524
86347,VU,2005,5.0,f,1524
86348,VU,2006,7.0,f,1524
86349,VU,2007,6.0,f,1524
86350,VU,2008,3.0,f,1524
86351,WF,1980,0.0,f,1524
86352,WF,1981,0.0,f,1524
86353,WF,1982,0.0,f,1524
86354,WF,1983,0.0,f,1524
86355,WF,1984,0.0,f,1524
86356,WF,1985,0.0,f,1524
86357,WF,1987,0.0,f,1524
86358,WF,1988,0.0,f,1524
86359,WF,1989,0.0,f,1524
86360,WF,1991,0.0,f,1524
86361,WF,1992,0.0,f,1524
86362,WF,1993,0.0,f,1524
86363,WF,1994,0.0,f,1524
86364,WF,1995,0.0,f,1524
86365,WF,1996,1.0,f,1524
86366,WF,1997,0.0,f,1524
86367,WF,2001,0.0,f,1524
86368,WF,2002,0.0,f,1524
86369,WF,2003,0.0,f,1524
86370,WF,2004,0.0,f,1524
86371,WF,2005,0.0,f,1524
86372,WF,2006,0.0,f,1524
86373,WF,2007,0.0,f,1524
86374,WF,2008,0.0,f,1524
86375,WS,1980,0.0,f,1524
86376,WS,1981,0.0,f,1524
86377,WS,1982,0.0,f,1524
86378,WS,1983,0.0,f,1524
86379,WS,1984,0.0,f,1524
86380,WS,1985,0.0,f,1524
86381,WS,1986,0.0,f,1524
86382,WS,1987,0.0,f,1524
86383,WS,1988,0.0,f,1524
86384,WS,1989,0.0,f,1524
86385,WS,1990,0.0,f,1524
86386,WS,1991,0.0,f,1524
86387,WS,1992,0.0,f,1524
86388,WS,1993,0.0,f,1524
86389,WS,1994,0.0,f,1524
86390,WS,1995,2.0,f,1524
86391,WS,1996,0.0,f,1524
86392,WS,1997,2.0,f,1524
86393,WS,1998,1.0,f,1524
86394,WS,1999,3.0,f,1524
86395,WS,2000,2.0,f,1524
86396,WS,2001,1.0,f,1524
86397,WS,2002,4.0,f,1524
86398,WS,2003,2.0,f,1524
86399,WS,2004,0.0,f,1524
86400,WS,2005,2.0,f,1524
86401,WS,2006,3.0,f,1524
86402,WS,2007,0.0,f,1524
86403,WS,2008,1.0,f,1524
86404,YE,1988,0.0,f,1524
86405,YE,1989,0.0,f,1524
86406,YE,1990,0.0,f,1524
86407,YE,1991,0.0,f,1524
86408,YE,1992,0.0,f,1524
86409,YE,1993,0.0,f,1524
86410,YE,1994,0.0,f,1524
86411,YE,1995,420.0,f,1524
86412,YE,1996,89.0,f,1524
86413,YE,1997,872.0,f,1524
86414,YE,1998,689.0,f,1524
86415,YE,1999,557.0,f,1524
86416,YE,2000,799.0,f,1524
86417,YE,2001,647.0,f,1524
86418,YE,2002,500.0,f,1524
86419,YE,2003,470.0,f,1524
86420,YE,2004,442.0,f,1524
86421,YE,2005,426.0,f,1524
86422,YE,2006,435.0,f,1524
86423,YE,2007,430.0,f,1524
86424,YE,2008,473.0,f,1524
86425,YU,1980,0.0,f,1524
86426,YU,1981,0.0,f,1524
86427,YU,1982,0.0,f,1524
86428,YU,1983,0.0,f,1524
86429,YU,1984,0.0,f,1524
86430,YU,1985,0.0,f,1524
86431,YU,1986,0.0,f,1524
86432,YU,1987,0.0,f,1524
86433,YU,1988,0.0,f,1524
86434,YU,1989,0.0,f,1524
86435,YU,1990,0.0,f,1524
86436,YU,1991,0.0,f,1524
86437,YU,1992,0.0,f,1524
86438,YU,1993,0.0,f,1524
86439,YU,1994,0.0,f,1524
86440,YU,1995,127.0,f,1524
86441,YU,1996,192.0,f,1524
86442,YU,1997,146.0,f,1524
86443,YU,1998,0.0,f,1524
86444,YU,1999,0.0,f,1524
86445,YU,2000,0.0,f,1524
86446,YU,2001,49.0,f,1524
86447,YU,2002,46.0,f,1524
86448,YU,2003,44.0,f,1524
86449,YU,2004,66.0,f,1524
86450,ZA,1980,0.0,f,1524
86451,ZA,1981,0.0,f,1524
86452,ZA,1982,0.0,f,1524
86453,ZA,1983,0.0,f,1524
86454,ZA,1984,0.0,f,1524
86455,ZA,1985,0.0,f,1524
86456,ZA,1986,0.0,f,1524
86457,ZA,1987,0.0,f,1524
86458,ZA,1988,0.0,f,1524
86459,ZA,1989,0.0,f,1524
86460,ZA,1990,0.0,f,1524
86461,ZA,1991,0.0,f,1524
86462,ZA,1992,0.0,f,1524
86463,ZA,1993,0.0,f,1524
86464,ZA,1994,0.0,f,1524
86465,ZA,1995,0.0,f,1524
86466,ZA,1996,0.0,f,1524
86467,ZA,1997,0.0,f,1524
86468,ZA,1998,0.0,f,1524
86469,ZA,1999,972.0,f,1524
86470,ZA,2000,1283.0,f,1524
86471,ZA,2001,2237.0,f,1524
86472,ZA,2002,7081.0,f,1524
86473,ZA,2003,12600.0,f,1524
86474,ZA,2004,14166.0,f,1524
86475,ZA,2005,13632.0,f,1524
86476,ZA,2006,14073.0,f,1524
86477,ZA,2007,14410.0,f,1524
86478,ZA,2008,14010.0,f,1524
86479,ZM,1980,0.0,f,1524
86480,ZM,1981,0.0,f,1524
86481,ZM,1982,0.0,f,1524
86482,ZM,1983,0.0,f,1524
86483,ZM,1984,0.0,f,1524
86484,ZM,1985,0.0,f,1524
86485,ZM,1986,0.0,f,1524
86486,ZM,1987,0.0,f,1524
86487,ZM,1988,0.0,f,1524
86488,ZM,1989,0.0,f,1524
86489,ZM,1990,0.0,f,1524
86490,ZM,1991,0.0,f,1524
86491,ZM,1992,0.0,f,1524
86492,ZM,1993,0.0,f,1524
86493,ZM,1994,0.0,f,1524
86494,ZM,1995,1125.0,f,1524
86495,ZM,1996,0.0,f,1524
86496,ZM,1999,0.0,f,1524
86497,ZM,2000,932.0,f,1524
86498,ZM,2001,0.0,f,1524
86499,ZM,2002,1383.0,f,1524
86500,ZM,2003,2061.0,f,1524
86501,ZM,2004,1811.0,f,1524
86502,ZM,2005,1507.0,f,1524
86503,ZM,2006,1500.0,f,1524
86504,ZM,2007,1335.0,f,1524
86505,ZM,2008,1246.0,f,1524
86506,ZW,1980,0.0,f,1524
86507,ZW,1981,0.0,f,1524
86508,ZW,1982,0.0,f,1524
86509,ZW,1983,0.0,f,1524
86510,ZW,1984,0.0,f,1524
86511,ZW,1985,0.0,f,1524
86512,ZW,1986,0.0,f,1524
86513,ZW,1987,0.0,f,1524
86514,ZW,1988,0.0,f,1524
86515,ZW,1989,0.0,f,1524
86516,ZW,1990,0.0,f,1524
86517,ZW,1991,0.0,f,1524
86518,ZW,1992,0.0,f,1524
86519,ZW,1993,0.0,f,1524
86520,ZW,1994,0.0,f,1524
86521,ZW,1995,0.0,f,1524
86522,ZW,1996,0.0,f,1524
86523,ZW,1997,0.0,f,1524
86524,ZW,1998,0.0,f,1524
86525,ZW,1999,0.0,f,1524
86526,ZW,2000,0.0,f,1524
86527,ZW,2001,0.0,f,1524
86528,ZW,2002,914.0,f,1524
86529,ZW,2003,1232.0,f,1524
86530,ZW,2004,1140.0,f,1524
86531,ZW,2005,1136.0,f,1524
86532,ZW,2006,1020.0,f,1524
86533,ZW,2007,739.0,f,1524
86534,ZW,2008,840.0,f,1524
86535,AD,1989,0.0,f,2534
86536,AD,1990,0.0,f,2534
86537,AD,1991,0.0,f,2534
86538,AD,1992,0.0,f,2534
86539,AD,1993,0.0,f,2534
86540,AD,1994,0.0,f,2534
86541,AD,1996,1.0,f,2534
86542,AD,1997,2.0,f,2534
86543,AD,1998,0.0,f,2534
86544,AD,1999,0.0,f,2534
86545,AD,2000,0.0,f,2534
86546,AD,2001,0.0,f,2534
86547,AD,2002,0.0,f,2534
86548,AD,2003,1.0,f,2534
86549,AD,2004,1.0,f,2534
86550,AD,2005,1.0,f,2534
86551,AD,2006,1.0,f,2534
86552,AD,2007,1.0,f,2534
86553,AD,2008,0.0,f,2534
86554,AE,1980,0.0,f,2534
86555,AE,1981,0.0,f,2534
86556,AE,1982,0.0,f,2534
86557,AE,1983,0.0,f,2534
86558,AE,1984,0.0,f,2534
86559,AE,1985,0.0,f,2534
86560,AE,1986,0.0,f,2534
86561,AE,1987,0.0,f,2534
86562,AE,1988,0.0,f,2534
86563,AE,1989,0.0,f,2534
86564,AE,1990,0.0,f,2534
86565,AE,1991,0.0,f,2534
86566,AE,1992,0.0,f,2534
86567,AE,1994,0.0,f,2534
86568,AE,1996,0.0,f,2534
86569,AE,1998,0.0,f,2534
86570,AE,1999,5.0,f,2534
86571,AE,2000,1.0,f,2534
86572,AE,2001,0.0,f,2534
86573,AE,2002,8.0,f,2534
86574,AE,2003,5.0,f,2534
86575,AE,2004,2.0,f,2534
86576,AE,2005,0.0,f,2534
86577,AE,2006,4.0,f,2534
86578,AE,2007,6.0,f,2534
86579,AE,2008,4.0,f,2534
86580,AF,1980,0.0,f,2534
86581,AF,1981,0.0,f,2534
86582,AF,1982,0.0,f,2534
86583,AF,1983,0.0,f,2534
86584,AF,1984,0.0,f,2534
86585,AF,1985,0.0,f,2534
86586,AF,1986,0.0,f,2534
86587,AF,1987,0.0,f,2534
86588,AF,1988,0.0,f,2534
86589,AF,1989,0.0,f,2534
86590,AF,1990,0.0,f,2534
86591,AF,1991,0.0,f,2534
86592,AF,1997,36.0,f,2534
86593,AF,1998,419.0,f,2534
86594,AF,1999,160.0,f,2534
86595,AF,2000,565.0,f,2534
86596,AF,2001,888.0,f,2534
86597,AF,2002,1251.0,f,2534
86598,AF,2003,1287.0,f,2534
86599,AF,2004,1561.0,f,2534
86600,AF,2005,1959.0,f,2534
86601,AF,2006,2340.0,f,2534
86602,AF,2007,2357.0,f,2534
86603,AF,2008,2449.0,f,2534
86604,AG,1980,0.0,f,2534
86605,AG,1981,0.0,f,2534
86606,AG,1982,0.0,f,2534
86607,AG,1983,0.0,f,2534
86608,AG,1984,0.0,f,2534
86609,AG,1985,0.0,f,2534
86610,AG,1986,0.0,f,2534
86611,AG,1987,0.0,f,2534
86612,AG,1988,0.0,f,2534
86613,AG,1989,0.0,f,2534
86614,AG,1990,0.0,f,2534
86615,AG,1991,0.0,f,2534
86616,AG,1992,0.0,f,2534
86617,AG,1995,0.0,f,2534
86618,AG,1996,0.0,f,2534
86619,AG,1997,0.0,f,2534
86620,AG,1998,0.0,f,2534
86621,AG,1999,0.0,f,2534
86622,AG,2000,1.0,f,2534
86623,AG,2001,0.0,f,2534
86624,AG,2002,1.0,f,2534
86625,AG,2003,0.0,f,2534
86626,AG,2004,0.0,f,2534
86627,AG,2005,2.0,f,2534
86628,AG,2006,0.0,f,2534
86629,AG,2007,0.0,f,2534
86630,AG,2008,0.0,f,2534
86631,AI,1980,0.0,f,2534
86632,AI,1981,0.0,f,2534
86633,AI,1982,0.0,f,2534
86634,AI,1983,0.0,f,2534
86635,AI,1984,0.0,f,2534
86636,AI,1985,0.0,f,2534
86637,AI,1986,0.0,f,2534
86638,AI,1987,0.0,f,2534
86639,AI,1988,0.0,f,2534
86640,AI,1989,0.0,f,2534
86641,AI,1990,0.0,f,2534
86642,AI,1991,0.0,f,2534
86643,AI,1992,0.0,f,2534
86644,AI,1995,0.0,f,2534
86645,AI,1997,0.0,f,2534
86646,AI,2001,0.0,f,2534
86647,AI,2002,0.0,f,2534
86648,AI,2003,0.0,f,2534
86649,AI,2004,0.0,f,2534
86650,AI,2006,0.0,f,2534
86651,AI,2007,0.0,f,2534
86652,AI,2008,0.0,f,2534
86653,AL,1980,0.0,f,2534
86654,AL,1981,0.0,f,2534
86655,AL,1982,0.0,f,2534
86656,AL,1983,0.0,f,2534
86657,AL,1984,0.0,f,2534
86658,AL,1985,0.0,f,2534
86659,AL,1986,0.0,f,2534
86660,AL,1987,0.0,f,2534
86661,AL,1988,0.0,f,2534
86662,AL,1989,0.0,f,2534
86663,AL,1990,0.0,f,2534
86664,AL,1991,0.0,f,2534
86665,AL,1994,0.0,f,2534
86666,AL,1995,0.0,f,2534
86667,AL,1996,0.0,f,2534
86668,AL,1997,19.0,f,2534
86669,AL,1998,11.0,f,2534
86670,AL,1999,13.0,f,2534
86671,AL,2000,10.0,f,2534
86672,AL,2001,10.0,f,2534
86673,AL,2002,19.0,f,2534
86674,AL,2003,8.0,f,2534
86675,AL,2004,12.0,f,2534
86676,AL,2005,9.0,f,2534
86677,AL,2006,8.0,f,2534
86678,AL,2007,9.0,f,2534
86679,AL,2008,10.0,f,2534
86680,AM,1980,0.0,f,2534
86681,AM,1981,0.0,f,2534
86682,AM,1982,0.0,f,2534
86683,AM,1983,0.0,f,2534
86684,AM,1984,0.0,f,2534
86685,AM,1985,0.0,f,2534
86686,AM,1986,0.0,f,2534
86687,AM,1987,0.0,f,2534
86688,AM,1988,0.0,f,2534
86689,AM,1989,0.0,f,2534
86690,AM,1990,0.0,f,2534
86691,AM,1991,0.0,f,2534
86692,AM,1992,0.0,f,2534
86693,AM,1993,0.0,f,2534
86694,AM,1994,0.0,f,2534
86695,AM,1995,7.0,f,2534
86696,AM,1996,11.0,f,2534
86697,AM,1997,22.0,f,2534
86698,AM,1998,20.0,f,2534
86699,AM,1999,15.0,f,2534
86700,AM,2000,27.0,f,2534
86701,AM,2001,31.0,f,2534
86702,AM,2002,24.0,f,2534
86703,AM,2003,31.0,f,2534
86704,AM,2004,17.0,f,2534
86705,AM,2005,21.0,f,2534
86706,AM,2006,29.0,f,2534
86707,AM,2007,22.0,f,2534
86708,AM,2008,25.0,f,2534
86709,AN,1996,0.0,f,2534
86710,AN,1997,2.0,f,2534
86711,AN,1998,0.0,f,2534
86712,AN,1999,1.0,f,2534
86713,AN,2000,1.0,f,2534
86714,AN,2001,1.0,f,2534
86715,AN,2002,0.0,f,2534
86716,AN,2003,1.0,f,2534
86717,AN,2004,0.0,f,2534
86718,AN,2005,0.0,f,2534
86719,AN,2006,0.0,f,2534
86720,AN,2007,0.0,f,2534
86721,AN,2008,0.0,f,2534
86722,AO,1980,0.0,f,2534
86723,AO,1981,0.0,f,2534
86724,AO,1982,0.0,f,2534
86725,AO,1983,0.0,f,2534
86726,AO,1984,0.0,f,2534
86727,AO,1985,0.0,f,2534
86728,AO,1986,0.0,f,2534
86729,AO,1987,0.0,f,2534
86730,AO,1988,0.0,f,2534
86731,AO,1989,0.0,f,2534
86732,AO,1990,0.0,f,2534
86733,AO,1991,0.0,f,2534
86734,AO,1992,0.0,f,2534
86735,AO,1993,0.0,f,2534
86736,AO,1994,0.0,f,2534
86737,AO,1995,443.0,f,2534
86738,AO,1996,963.0,f,2534
86739,AO,1997,1007.0,f,2534
86740,AO,1998,970.0,f,2534
86741,AO,1999,1157.0,f,2534
86742,AO,2000,1091.0,f,2534
86743,AO,2001,869.0,f,2534
86744,AO,2002,2208.0,f,2534
86745,AO,2003,2641.0,f,2534
86746,AO,2004,2772.0,f,2534
86747,AO,2005,2682.0,f,2534
86748,AO,2006,2892.0,f,2534
86749,AO,2007,2721.0,f,2534
86750,AO,2008,2786.0,f,2534
86751,AR,1980,0.0,f,2534
86752,AR,1981,0.0,f,2534
86753,AR,1982,0.0,f,2534
86754,AR,1983,0.0,f,2534
86755,AR,1984,0.0,f,2534
86756,AR,1985,0.0,f,2534
86757,AR,1986,0.0,f,2534
86758,AR,1987,0.0,f,2534
86759,AR,1988,0.0,f,2534
86760,AR,1989,0.0,f,2534
86761,AR,1990,0.0,f,2534
86762,AR,1991,0.0,f,2534
86763,AR,1992,0.0,f,2534
86764,AR,1993,0.0,f,2534
86765,AR,1994,0.0,f,2534
86766,AR,1995,0.0,f,2534
86767,AR,1996,591.0,f,2534
86768,AR,1997,511.0,f,2534
86769,AR,1998,498.0,f,2534
86770,AR,1999,442.0,f,2534
86771,AR,2000,479.0,f,2534
86772,AR,2001,561.0,f,2534
86773,AR,2002,580.0,f,2534
86774,AR,2003,513.0,f,2534
86775,AR,2004,477.0,f,2534
86776,AR,2005,474.0,f,2534
86777,AR,2006,437.0,f,2534
86778,AR,2007,500.0,f,2534
86779,AR,2008,506.0,f,2534
86780,AS,1980,0.0,f,2534
86781,AS,1981,0.0,f,2534
86782,AS,1982,0.0,f,2534
86783,AS,1983,0.0,f,2534
86784,AS,1984,0.0,f,2534
86785,AS,1985,0.0,f,2534
86786,AS,1986,0.0,f,2534
86787,AS,1987,0.0,f,2534
86788,AS,1988,0.0,f,2534
86789,AS,1989,0.0,f,2534
86790,AS,1990,0.0,f,2534
86791,AS,1991,0.0,f,2534
86792,AS,1992,0.0,f,2534
86793,AS,1993,0.0,f,2534
86794,AS,1994,0.0,f,2534
86795,AS,1995,0.0,f,2534
86796,AS,1996,0.0,f,2534
86797,AS,1997,0.0,f,2534
86798,AS,1998,0.0,f,2534
86799,AS,1999,0.0,f,2534
86800,AS,2000,0.0,f,2534
86801,AS,2001,0.0,f,2534
86802,AS,2002,0.0,f,2534
86803,AS,2003,0.0,f,2534
86804,AS,2004,0.0,f,2534
86805,AS,2005,1.0,f,2534
86806,AS,2006,1.0,f,2534
86807,AS,2007,0.0,f,2534
86808,AS,2008,0.0,f,2534
86809,AT,1980,0.0,f,2534
86810,AT,1981,0.0,f,2534
86811,AT,1982,0.0,f,2534
86812,AT,1983,0.0,f,2534
86813,AT,1984,0.0,f,2534
86814,AT,1985,0.0,f,2534
86815,AT,1986,0.0,f,2534
86816,AT,1987,0.0,f,2534
86817,AT,1988,0.0,f,2534
86818,AT,1989,0.0,f,2534
86819,AT,1990,0.0,f,2534
86820,AT,1991,0.0,f,2534
86821,AT,1992,0.0,f,2534
86822,AT,1993,0.0,f,2534
86823,AT,1994,0.0,f,2534
86824,AT,1995,52.0,f,2534
86825,AT,1996,0.0,f,2534
86826,AT,1997,93.0,f,2534
86827,AT,1998,0.0,f,2534
86828,AT,1999,16.0,f,2534
86829,AT,2000,22.0,f,2534
86830,AT,2001,13.0,f,2534
86831,AT,2002,13.0,f,2534
86832,AT,2003,25.0,f,2534
86833,AT,2004,15.0,f,2534
86834,AT,2005,11.0,f,2534
86835,AT,2006,12.0,f,2534
86836,AT,2007,14.0,f,2534
86837,AT,2008,0.0,f,2534
86838,AU,1980,0.0,f,2534
86839,AU,1981,0.0,f,2534
86840,AU,1982,0.0,f,2534
86841,AU,1983,0.0,f,2534
86842,AU,1984,0.0,f,2534
86843,AU,1985,0.0,f,2534
86844,AU,1986,0.0,f,2534
86845,AU,1987,0.0,f,2534
86846,AU,1988,0.0,f,2534
86847,AU,1989,0.0,f,2534
86848,AU,1990,0.0,f,2534
86849,AU,1991,0.0,f,2534
86850,AU,1992,0.0,f,2534
86851,AU,1993,0.0,f,2534
86852,AU,1994,0.0,f,2534
86853,AU,1995,0.0,f,2534
86854,AU,1996,0.0,f,2534
86855,AU,1997,15.0,f,2534
86856,AU,1998,24.0,f,2534
86857,AU,1999,16.0,f,2534
86858,AU,2000,19.0,f,2534
86859,AU,2001,27.0,f,2534
86860,AU,2002,21.0,f,2534
86861,AU,2003,13.0,f,2534
86862,AU,2004,17.0,f,2534
86863,AU,2005,26.0,f,2534
86864,AU,2006,27.0,f,2534
86865,AU,2007,37.0,f,2534
86866,AU,2008,32.0,f,2534
86867,AZ,1980,0.0,f,2534
86868,AZ,1981,0.0,f,2534
86869,AZ,1982,0.0,f,2534
86870,AZ,1983,0.0,f,2534
86871,AZ,1984,0.0,f,2534
86872,AZ,1985,0.0,f,2534
86873,AZ,1986,0.0,f,2534
86874,AZ,1987,0.0,f,2534
86875,AZ,1988,0.0,f,2534
86876,AZ,1989,0.0,f,2534
86877,AZ,1990,0.0,f,2534
86878,AZ,1991,0.0,f,2534
86879,AZ,1992,0.0,f,2534
86880,AZ,1993,0.0,f,2534
86881,AZ,1994,0.0,f,2534
86882,AZ,1995,18.0,f,2534
86883,AZ,1996,154.0,f,2534
86884,AZ,1997,70.0,f,2534
86885,AZ,1998,10.0,f,2534
86886,AZ,1999,17.0,f,2534
86887,AZ,2000,3.0,f,2534
86888,AZ,2001,1.0,f,2534
86889,AZ,2002,88.0,f,2534
86890,AZ,2003,60.0,f,2534
86891,AZ,2004,65.0,f,2534
86892,AZ,2005,98.0,f,2534
86893,AZ,2006,66.0,f,2534
86894,AZ,2007,0.0,f,2534
86895,AZ,2008,0.0,f,2534
86896,BA,1980,0.0,f,2534
86897,BA,1981,0.0,f,2534
86898,BA,1982,0.0,f,2534
86899,BA,1983,0.0,f,2534
86900,BA,1984,0.0,f,2534
86901,BA,1985,0.0,f,2534
86902,BA,1986,0.0,f,2534
86903,BA,1987,0.0,f,2534
86904,BA,1988,0.0,f,2534
86905,BA,1989,0.0,f,2534
86906,BA,1990,0.0,f,2534
86907,BA,1991,0.0,f,2534
86908,BA,1992,0.0,f,2534
86909,BA,1993,0.0,f,2534
86910,BA,1994,0.0,f,2534
86911,BA,1995,67.0,f,2534
86912,BA,1996,28.0,f,2534
86913,BA,1997,42.0,f,2534
86914,BA,1998,42.0,f,2534
86915,BA,1999,59.0,f,2534
86916,BA,2000,46.0,f,2534
86917,BA,2001,50.0,f,2534
86918,BA,2002,33.0,f,2534
86919,BA,2003,37.0,f,2534
86920,BA,2004,67.0,f,2534
86921,BA,2005,39.0,f,2534
86922,BA,2006,50.0,f,2534
86923,BA,2007,0.0,f,2534
86924,BA,2008,26.0,f,2534
86925,BB,1980,0.0,f,2534
86926,BB,1981,0.0,f,2534
86927,BB,1982,0.0,f,2534
86928,BB,1983,0.0,f,2534
86929,BB,1984,0.0,f,2534
86930,BB,1985,0.0,f,2534
86931,BB,1986,0.0,f,2534
86932,BB,1987,0.0,f,2534
86933,BB,1988,0.0,f,2534
86934,BB,1989,0.0,f,2534
86935,BB,1990,0.0,f,2534
86936,BB,1991,0.0,f,2534
86937,BB,1992,0.0,f,2534
86938,BB,1995,0.0,f,2534
86939,BB,1996,0.0,f,2534
86940,BB,1997,0.0,f,2534
86941,BB,1998,0.0,f,2534
86942,BB,1999,0.0,f,2534
86943,BB,2000,1.0,f,2534
86944,BB,2001,0.0,f,2534
86945,BB,2002,0.0,f,2534
86946,BB,2003,0.0,f,2534
86947,BB,2004,2.0,f,2534
86948,BB,2005,0.0,f,2534
86949,BB,2006,0.0,f,2534
86950,BB,2007,0.0,f,2534
86951,BB,2008,0.0,f,2534
86952,BD,1980,0.0,f,2534
86953,BD,1981,0.0,f,2534
86954,BD,1982,0.0,f,2534
86955,BD,1983,0.0,f,2534
86956,BD,1984,0.0,f,2534
86957,BD,1985,0.0,f,2534
86958,BD,1986,0.0,f,2534
86959,BD,1987,0.0,f,2534
86960,BD,1988,0.0,f,2534
86961,BD,1989,0.0,f,2534
86962,BD,1990,0.0,f,2534
86963,BD,1991,0.0,f,2534
86964,BD,1992,0.0,f,2534
86965,BD,1993,0.0,f,2534
86966,BD,1994,0.0,f,2534
86967,BD,1995,546.0,f,2534
86968,BD,1996,663.0,f,2534
86969,BD,1997,2634.0,f,2534
86970,BD,1998,3319.0,f,2534
86971,BD,1999,3276.0,f,2534
86972,BD,2000,3238.0,f,2534
86973,BD,2001,3538.0,f,2534
86974,BD,2002,3926.0,f,2534
86975,BD,2003,4282.0,f,2534
86976,BD,2004,4869.0,f,2534
86977,BD,2005,6785.0,f,2534
86978,BD,2006,8048.0,f,2534
86979,BD,2007,8164.0,f,2534
86980,BD,2008,8389.0,f,2534
86981,BE,1980,0.0,f,2534
86982,BE,1981,0.0,f,2534
86983,BE,1982,0.0,f,2534
86984,BE,1983,0.0,f,2534
86985,BE,1984,0.0,f,2534
86986,BE,1985,0.0,f,2534
86987,BE,1986,0.0,f,2534
86988,BE,1987,0.0,f,2534
86989,BE,1988,0.0,f,2534
86990,BE,1989,0.0,f,2534
86991,BE,1990,0.0,f,2534
86992,BE,1991,0.0,f,2534
86993,BE,1992,0.0,f,2534
86994,BE,1993,0.0,f,2534
86995,BE,1994,0.0,f,2534
86996,BE,1995,24.0,f,2534
86997,BE,1996,30.0,f,2534
86998,BE,1997,26.0,f,2534
86999,BE,1998,30.0,f,2534
87000,BE,1999,38.0,f,2534
87001,BE,2000,15.0,f,2534
87002,BE,2001,21.0,f,2534
87003,BE,2002,19.0,f,2534
87004,BE,2003,17.0,f,2534
87005,BE,2004,16.0,f,2534
87006,BE,2005,31.0,f,2534
87007,BE,2006,25.0,f,2534
87008,BE,2007,31.0,f,2534
87009,BE,2008,40.0,f,2534
87010,BF,1980,0.0,f,2534
87011,BF,1981,0.0,f,2534
87012,BF,1982,0.0,f,2534
87013,BF,1983,0.0,f,2534
87014,BF,1984,0.0,f,2534
87015,BF,1985,0.0,f,2534
87016,BF,1986,0.0,f,2534
87017,BF,1987,0.0,f,2534
87018,BF,1988,0.0,f,2534
87019,BF,1989,0.0,f,2534
87020,BF,1990,0.0,f,2534
87021,BF,1991,0.0,f,2534
